213.005,31.28543147,121.2076009,-75685.3,566009,16.153,0.741,1.173,16.17,-1.645,-0.392,-9.897,-2.746,-0.052,-9.657, 
214.005,31.28541763,121.2075588,-75823.7,565588,17.956,-0.223,1.451,17.957,1.426,-0.147,-10.389,0.46,0.285,-10.473, 
215.005,31.28539105,121.2075108,-76089.5,565108,22.155,-1.908,1.223,22.237,0.49,-1.065,-9.001,-0.464,-0.754,-9.034, 
216.005,31.28536663,121.207455,-76333.7,564550,23.144,-2.785,1.157,23.31,0.133,-0.537,-9.54,-0.848,-0.192,-9.517, 
217.005,31.2853433,121.2073931,-76567,563931,23.729,-2.955,1.147,23.912,0.061,-0.439,-9.628,-0.942,-0.092,-9.592, 
218.005,31.28531981,121.2073292,-76801.9,563292,24.821,-2.767,0.966,24.975,0.35,-0.58,-10.386,-0.688,-0.223,-10.383, 
219.005,31.28529238,121.2072675,-77076.2,562675,23.733,-2.549,0.948,23.87,-0.539,-0.426,-10.068,-1.657,-0.106,-9.953, 
220.005,31.28526675,121.2072112,-77332.5,562112,21.723,-2.162,0.878,21.83,-0.57,-0.249,-9.835,-1.658,0.118,-9.714, 
221.005,31.2852411,121.2071628,-77589,561628,17.51,-1.738,0.79,17.596,-1.457,-0.317,-9.833,-2.569,0.069,-9.607, 
222.005,31.28521953,121.2071242,-77804.7,561242,15,-1.08,0.687,15.039,0.025,-0.048,-8.771,-0.937,0.311,-8.716, 
223.005,31.28520154,121.2070959,-77984.6,560959,10.039,-0.737,0.237,10.066,-1.274,-0.711,-10.644,-2.485,-0.401,-10.444, 
224.005,31.28518855,121.2070794,-78114.5,560794,6.411,-0.686,0.588,6.447,-0.096,-0.14,-10.103,-1.227,0.12,-10.029, 
225.005,31.28517791,121.2070652,-78220.9,560652,6.36,-0.432,0.468,6.375,0.056,0.071,-9.772,-1.025,0.279,-9.715, 
226.005,31.28516659,121.2070528,-78334.1,560528,8.552,-0.057,0.443,8.552,1.191,-0.56,-9.326,0.271,-0.431,-9.405, 
227.005,31.28514411,121.2070413,-78558.9,560413,11.616,0.04,0.424,11.616,0.475,-0.325,-9.806,-0.507,-0.209,-9.807, 
228.005,31.28511333,121.2070367,-78866.7,560367,13.436,0.46,0.21,13.444,0.614,-1.124,-9.388,-0.404,-1.11,-9.401, 
229.005,31.28507695,121.2070453,-79230.5,560453,15.602,0.432,0.412,15.608,0.653,-1.066,-9.9,-0.417,-1.153,-9.903, 
230.005,31.28503639,121.2070688,-79636.1,560688,17.158,0.446,0.554,17.164,-0.045,-0.794,-9.977,-1.132,-0.843,-9.909, 
